YEAR_MONTH,REGIONAL_OFFICE_NAME,REGIONAL_OFFICE_CODE,ICB_NAME,ICB_CODE,PCO_NAME,PCO_CODE,PRACTICE_NAME,PRACTICE_CODE,ADDRESS_1,ADDRESS_2,ADDRESS_3,ADDRESS_4,POSTCODE,BNF_CHEMICAL_SUBSTANCE_CODE,BNF_CHEMICAL_SUBSTANCE,BNF_PRESENTATION_CODE,BNF_PRESENTATION_NAME,BNF_CHAPTER_PLUS_CODE,QUANTITY,ITEMS,TOTAL_QUANTITY,ADQ_USAGE,NIC,ACTUAL_COST,UNIDENTIFIED,SNOMED_CODE
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030600343,Tegaderm Foam dressing (adhesive) 19cm x 22.2cm oval,20: Dressings,50,1,50,0,374.5,337.60295,N,7348111000001105
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,LYMPHOEDEMA SERVICE FOR SANDWELL CCG,Y05724,BLOCK B,WEST HEATH HOSPITAL,BIRMINGHAM,WEST MIDLANDS,B38 8HR,2003,Wound Management & Other Dressings,20031700276,UrgoStart plus Pad dressing 15cm x 20cm rectangular,20: Dressings,20,1,20,0,230.4,230.4,N,34982411000001108
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000432,EmDress sterile dressing pack with gloves,20: Dressings,60,1,60,0,39.6,39.6,N,42397411000001110
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030000016,Pico dressing 25cm x 25cm,20: Dressings,10,1,10,0,532.5,480.031,N,37871911000001100
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100607,Cosmopor dressing 8cm x 10cm,20: Dressings,75,1,75,0,15.75,14.21013,N,21773011000001100
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100607,Cosmopor dressing 8cm x 10cm,20: Dressings,25,1,25,0,5.25,5.25,N,21773011000001100
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20031000026,CliniSorb dressing 10cm x 20cm,20: Dressings,30,1,30,0,82.8,74.65191,N,601611000001105
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000099,kliniderm Foam dressing 15cm x 15cm square,20: Dressings,30,1,30,0,46.5,41.92952,N,39426911000001110
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20033000036,ConvaMax Superabsorber dressing (non-adhesive) 20cm x 20cm square,20: Dressings,20,7,140,0,403.2,380.54215,N,38350811000001100
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030200031,Kaltostat dressing 7.5cm x 12cm,20: Dressings,40,2,80,0,182.4,173.42404,N,868411000001106
2025-08,MIDLANDS,Y60,NHS BIRMINGHAM AND SOLIHULL INTEGRATED CARE BOARD,QHL,BIRMINGHAM COMMUNITY HEALTHCARE NHS FOUNDATION TRUST,RYW00,BCHC MEDICINES MANAGEMENT,Y03942,WEST HEATH HOSPITAL,REDNAL ROAD,BIRMINGHAM,,B38 8HR,2003,Wound Management & Other Dressings,20030100066,Atrauman dressing 5cm x 5cm,20: Dressings,100,2,200,0,84,79.87302,N,801811000001101
